,new_address,latitude,longitude,country
290,"511 Yishun Industrial Park A, 02-01,Singapore,76  Sembawang,511 A 768768",1.44179796864599,103.837285580657,SG
291,27 Greenwich Drive 533912,1.372,103.9095,SG
292,"10 Anson Road,International Plaza,Singapore 09-09 79903",1.2757126347773,103.845909290633,SG
293,Block 511B Yishun Street 51 11-439 762511,1.4163689,103.8433093,SG
294,"727 Clementi West Street 2, 01-260/262 120727",1.304345432,103.7633937,SG
295,"Telok Blangah Street 31, Singapore 93A, 16-151 101093",1.2753,103.8073,SG
296,"46A Tanjong Penjuru, Singapore 609040",1.30188423754945,103.736175192948,SG
297,"Block 260 05-312, 260, Tampines Street 21 520260",1.354645237,103.9501022,SG
298,"35 Chiltern Drive, Singapore 359751",1.3492114,103.8641769,SG
299,5A Toh Guan Road East Cwt Jurong Logistics Centre 02-01 608830,1.3394023956335,103.751129057597,SG
300,"786 Yishun Ring Road, Singapore 02-3502 760786",1.42137880433963,103.832056176456,SG
301,"760 Pasir Ris Street 71, Singapore 12-200 510760",1.37640979037932,103.933541675295,SG
302,"139 Tyrwhitt Road, Singapore 06-07 (Access Code 852369) 207557",1.31158206956957,103.859944387698,SG
303,"318a Yishun Avenue 9, Singapore 12-122 761318",1.4347716,103.8427973,SG
304,"Block 617, Jurong West Street 65 08-476, SG, 640617, Singapore, Singapore 640617",1.34070715464059,103.700469721628,SG
305,Block 820 Woodlands Street 82 11-397 730820,1.44119428529153,103.790146354772,SG
306,Singapore 530450 B1-541 530401,1.37484071498639,103.896993804867,SG
307,"241 Bishan Street 22, Block 241, Singapore 570241 10-234",1.36084159002247,103.845466006264,SG
308,"210 Hougang Street 21, Singapore 01-241 530210",1.35940177320263,103.886935405527,SG
309,550 Havelock Road 07-04 Singapore 169638,1.28983034166233,103.831843416857,SG
310,"546 Serangoon North Avenue 3, Singapore 06-218 550546",1.374549221361,103.870230294429,SG
311,"3 Temasek Boulevard, Singapore 02-439 Suntec City Tower 5 38983",1.2957711820314,103.858463013292,SG
312,"235 Ang Mo Kio Avenue 3, Singapore 03-1124 560235",1.36682676961642,103.836492064813,SG
313,"Changi Airport, Singapore 819643",1.35550455128567,103.98914095187,SG
314,Block 484 Jurong West Avenue 1 03-99 640484,1.348213497,103.7263507,SG
315,"525 Jelapang Rd, Block 525, Singapore 670525 09-111",1.38658478252981,103.765417140349,SG
316,"62 Ubi Road 1 Oxley Bizhub 2, 05-23, Singapore, Singapore 408734",1.33225897785585,103.89228119852,SG
317,"Block 2, Lorong 7 Toa PAYOH, 03-23 310002",1.33880975281265,103.853702725931,SG
318,"786f Woodlands Drive 60, Singapore 736786",1.44625314939218,103.800417937276,SG
319,5 Jalan Saudara Ku 457442,1.31084786897054,103.920437593171,SG
320,"7 Yishun Industrial Street 1 ,01-43 , Northspring beizhub768162 768162",1.43847273849828,103.843315726705,SG
321,Singapore 38989 34-03,1.29559412402555,103.858968227441,SG
322,Singapore 530408,1.37332363040952,103.895387994748,SG
323,"30 Mandai ESTATE, Industrial Building, 04-01 729918",1.40603712072117,103.758383273329,SG
324,"183 Jalan Pelikat 01-56 The Prmenade @ Pelikat,Singapore,53  Serangoon Garden Hougang Ponggol,183 537643",1.35530875578905,103.887855701623,SG
325,"Block 202, Serangoon CENTRAL, 02-44, Singapore, Singapore 550202",1.35140935749838,103.873602329548,SG
326,"1 Tampines North Drive 04-24 T-Space Singapore 528559,Singapore,52  Pasir Ris,1 528559",1.3719,103.9339,SG
327,"Choa Chu Kang Avenue 5, Singapore Blk 487C , 12-109 683487",1.37642219652521,103.739283979803,SG
328,"Singapore 140149 Blk149 Mei Ling Street, 12-71,",1.422434254028,103.84834516083,SG
329,"985 Bukit Timah Road, Singapore 04-14 589627",1.33448197892201,103.785572576263,SG
330,"1 Yishun Industrial Street 1, 03-26 Aposh Bizhub 768160",1.43731675325666,103.842091478836,SG
331,"2 Leonie Hill Road, Singapore 19-02 239192",1.2974125,103.833524,SG
332,"612, Jurong West Street 65, Singapore 08-506 640612",1.3386245,103.7010916,SG
333,"3 Ang Mo Kio Street 62 07-07 LINK@AMK Singapore 569139,Singapore,3 569139",1.38645291189388,103.844788849524,SG
334,"21 St George's Rd, Block 21, Singapore 321021",1.32478774301774,103.862195165127,SG
335,"315b Yishun Ave 9, Singapore 06-192 762315",1.43193085633953,103.842565043458,SG
336,"Outram Road, Sgh Block 5, Singapore 169608",1.28197500903152,103.836779950718,SG
337,"371 Beach Road, Singapore City Gate Residences 07-05 199597",1.30233873871399,103.862359327054,SG
338,"Watercolours 02-17 27, Pasir Ris Link 518151",1.37578535431791,103.959491562065,SG
339,"61 Ubi Road 02-43 Oxyley bizhub,Singapore,82  Serangoon Garden Hougang Ponggol,199B Punggol Field 822199",1.39996255844576,103.905751181278,SG
340,"273 Bangkit Rd, Singapore 670273 08-158",1.37757409297499,103.775352287557,SG
341,"707 Tampines Street 71, Singapore 08-84 520707",1.3576482823528,103.936892376529,SG
342,"43 Lentor Walk, Singapore 788808",1.38834599619367,103.838060701812,SG
343,"Bukit Merah View, Block 129, Singapore 150129, 18-156 150129",1.28355811481282,103.823983445857,SG
344,"261B Sengkang East Way, 14-400 Singapore 542261",1.39349897280013,103.894304729627,SG
345,"118 Telok Ayer Street, Singapore 01-01 68587",1.28201035421922,103.848149465354,SG
346,"96A Henderson Rd, Block 96, Singapore 151096 36-54",1.28791753106759,103.821868292034,SG
347,Blk 547 Serangoon North Ave 3 550547,1.37375209119618,103.870645904826,SG
348,"205 Hougang Street 21, Singapore 530205",1.359336,103.885208,SG
349,168 Tyrwhitt Road 207572,1.31189553549361,103.860732354806,SG
350,722 Tampines Street 72 06-15 520722,1.36006547519458,103.935734669124,SG
351,"1 Taman Warna, Singapore 1, 05-04 276337",1.3112281883637,103.799522423537,SG
352,"33 Kallang place, 33 Singapore 339161",1.31476215579812,103.868306486089,SG
353,"7 Gul Circle Level 5,Singapore,62  Jurong,629563 629563",1.30998905835699,103.675269242566,SG
354,"73 Ubi Road 108-50, Oxley Bizhub,Singapore,40  Geylang Eunos,73 1 408733",1.33279098417705,103.890308999619,SG
355,"64b Pagoda Street, Singapore 2nd Unit  59223",1.2837716544305,103.844039984477,SG
356,Singapore 751106 106A Canberra Street 09-413,1.4485,103.8331,SG
357,"705 Sims Dr, Singapore 387384, 02-13 Shun Li Industrial Complex 387384",1.31804661144138,103.876292257626,SG
358,"521 Bukit Batok Street 23, Excel Building 05-A, Singapore 659544,Singapore,65  Hillview Dairy Farm Panjang Choa Chu Kang,521 23 659544",1.34136248208172,103.756081902422,SG
359, 15 ST. Thomas Walk 238143,1.29785631093208,103.835054351988,SG
360,"38 Ang Mo Kio, 03-03 Lobby A Singapore 569511",1.37659951541292,103.865951787173,SG
361,"348741, 3 Lorong Bakar BATU, 03-03,Singapore,34  Macpherson Braddell,3 Batu 348741",1.32832431290731,103.872334372858,SG
362,"491A River Valley Road, Singapore 15-01 248372",1.29307225266937,103.827075933199,SG
363,"Tampines Avenue 8, Blk 880A 04-304 521880",1.3520153302216,103.931998564026,SG
364,"51 Corporation Road, Singapore 01-01 649806",1.34152623318601,103.715031557074,SG
365,"Dap Asia Pacific (S) Pte Ltd,Singapore,61  Jurong,619115 619115",1.31197625219188,103.720151696039,SG
366,"No1, Rochor Canal Road, 05-25B, Sim Lim Square,Singapore,18  Middle Road Golden Mile,1 188504",1.303022984,103.8530387,SG
367,117 Saraca Road 807412,1.38552255,103.8599722,SG
368,"11 Syed Alwi Road, Teck Heng Long Industrial Building, 02-02, Singapore, Singapore 207629",1.306798964,103.858184,SG
369,Singapore 556121 07-04,1.35084549308675,103.863321281276,SG
370,Blk 530 Hougang Street 51 05-536  530559,1.38002627937825,103.88949706409,SG
371,No. 4 Tampines Central 5 03-17A Mall 529510,1.352577016,103.9446962,SG
372,"33 Pasir Ris Street 72, Singapore 12-28 518770",1.3805056194507,103.935639085217,SG
373,"Singapore,1093 Lower Delta ROAD,BLK 1093 Road 02-18
SINGAPORE 169204",1.28179837722282,103.822626357932,SG
374,"658b Jurong West Street 65, Singapore 15-606 642658",1.3365063053435,103.700757384015,SG
375,2 Gambas Crescent 06-04 757044,1.443093656,103.8158937,SG
376,"10 Buroh Street, Singapore 01-01 627564",1.311765,103.701865,SG
377,"63 Hillview Avenue, Lam Soon Building, 01-01, Singapore, Singapore 669569",1.3570695902287,103.763584067042,SG
378,"Simei Street 1, Singapore 06-168 520134",1.34813827484081,103.955649538764,SG
379,"4A Bedok Walk, Singapore 469148",1.32999377719543,103.947874524349,SG
380,Singapore 824672 17-585,1.40759031203826,103.910923572928,SG
381,12 Tai Seng 02-01 534118,1.33773332436838,103.888163356629,SG
382,"454 Fajar Road, Singapore 15-592 670415",1.38335912313108,103.768931856639,SG
383,Singapore 460069 Block 69 Bedok South Avenue 3 03-498,1.31936441974796,103.943632514649,SG
384,"3 Changi Business Park Vista, Singapore 05-01 486051",1.33689592370927,103.967263862036,SG
385,"Toa Payoh Lorong 4 Blk 58 02-49,Singapore,31  Balestier Serangoon,58 310058",1.336747184,103.8505187,SG
386,"27 Greenwich Drive,  Level 3 Warehouse,,Singapore,53 Serangoon Garden Hougang Ponggol,533912 533912",1.372,103.9095,SG
387,61 Andrews Terrace 757415,1.45950908925526,103.838430327047,SG
388,"122 Simei Street 1, Singapore 520122 04-436",1.34556299430465,103.952492220392,SG
389,"202 Kallang Bahru, WPS350 (unit),Singapore,33  Balestier Toa Payoh Serangoon,202 Bahru 339339",1.31573710555268,103.865533712232,SG
390,"166 Lentor Loop, Singapore 04-01 789097",1.39130491074527,103.835932660128,SG
391,"22 Sin Ming Lane 07-88 Mid View City Singapore,Singapore,57  Bishan Ang Mo Kio,22 573969",1.358591852,103.8335723,SG
392,"38 Ang Mo Kio Industrial Park 2,Singapore,56  Bishan Kio,38 2 569511",1.37659951541292,103.865951787173,SG
393,Blk 576 Pasir Ris Street 53 02-78 510576,1.37289858582552,103.946804232441,SG
394,"1 Supreme Ct Ln, Singapura 178879",1.2902981,103.8508882,SG
395,"318a Yishun Ave 9, Singapore 761318, 06-124 761318",1.43407449625259,103.84357364927,SG
396,"Blk 939, Jurong West Street 91 02-415 640939",1.34297888748401,103.688793935673,SG
397,"124 Bedok North Rd, 12-131, Singapore 460124",1.3292155,103.9387525,SG
398,"50 Bukit Batok East Ave 3, Singapore 659879 15-127",1.34327960350945,103.758442140428,SG
399,"629 Jurong West St 65 06-404,Singapore,64  Jurong,629 Street 640629",1.34251953452532,103.699668070724,SG
400,"Singapore,514 Chai Chee LANE,514 Lane 05-14 469029",1.33071656185915,103.918193912937,SG
401,"65 Sungei Tengah ROAD,Singapore,69  Lim Chu Kang Tengah,65 Road 699000",1.3846295252817,103.726443874852,SG
402,"19 Kallang Avenue, Singapore 05-155 339410",1.31140126759657,103.865286994269,SG
403,"Blk 661C, Jurong West Street 64, 08-432 64 643661",1.336077,103.7050502,SG
404,430 Upper Changi Road 01-65 East Village 487048,1.33174682656824,103.946276683127,SG
405,"West Rock @ Bukit BATOK, 461D, Batok Avenue 8, 07-752 , Singapore, Singapore 654461",1.354453211,103.7403571,SG
406,Singapore 120704 02-445,1.30634274646254,103.76053618716,SG
407,"1047 Eunos Avenue 5B  Industrial ESTATE, 01-14, Singapore, Singapore 409668",1.32147382235129,103.896668272374,SG
408,50 Tagore Lane Entrepreneur Centre 05-04 787494,1.38347431446397,103.828405267799,SG
409,"106 Teck Whye Lane 12-506,Singapore,68  Hillview Dairy Farm Bukit Panjang Choa Chu Kang,106 680106",1.37796109859446,103.752930663577,SG
410,Block 323 Serangoon Avenue 3 11-234 550323,1.35098274305332,103.869280906603,SG
411,"10 Hospital Boulevard, Singapore Singhealth tower, 01,04 168582",1.2777982,103.8331886,SG
412,"149 Mei Ling Street 07-83,Singapore,14  Queenstown Tiong Bahru,149 140149",1.294799806,103.8046102,SG
413,"Block 558, Pasir Ris Street 51, 08-309 , Singapore, Singapore 510558",1.3668005,103.9517123,SG
414,"1 Tampines North Drive 3, 05-01, Bhcc Spaces 528499",1.372899,103.9327967,SG
415,"303 Choa Chu Kang Avenue 4, 01-723, Singapore, Singapore 680303",1.38454839473864,103.743795765373,SG
416,"62A Smith Street, Level 2,Singapore,62 Street 58964",1.28296668590072,103.84328803516,SG
417,7 Changi Business Park Vista 01-01 486042,1.33824039424587,103.965227334327,SG
418,"49 Pandan ROAD, 05-02,Singapore,60  Jurong,49 Road 609290",1.30252932321985,103.746347602242,SG
419,Singapore 271030 03-203,1.30746713394194,103.797185887433,SG
420,"232 Ang Mo Kio Ave 3, Singapore 11-1216 560232",1.36834351864144,103.837200334794,SG
421,"50 Jurong Gateway ROAD, 04-39 , Singapore, Singapore 608549",1.33255233,103.7432622,SG
422,48 Woodlands Drive 16 Forestville 13-52 737763,1.43194790150478,103.798705761205,SG
423,"Lorong J Telok Kurau, Singapore 596229",1.3582606050813,103.766168368177,SG
424,"Singapore,Singapore,53  Serangoon Garden Hougang Ponggol,231 Upper Paya Lebar Road 533870",1.341747657,103.883332,SG
425,"7A Jln Yasin, Singapore 417982 417980",1.32072222377042,103.90668960696,SG
426,1 Kaki Bukit Avenue 3 KB-1 05-02 416087,1.33676940554345,103.904939709239,SG
427,"319 Sembawang Close, Singapore 14-24 750319",1.44623478264111,103.819253899422,SG
428,"70 Choa Chu Kang Ave 5, Singapore 02-20 688196",1.374393947,103.739561,SG
429,"6 Ah Hood Road, Singapore 13-01 The Belleforte  329974",1.32724245330319,103.845133451582,SG
430,"22 Jalan Lempeng  07-09,Singapore,12 Pasir Panjang Hong Leong Garden Clementi New Town,22 128803",1.31725956065793,103.761545058817,SG
431,"Boon Lay Mrt Station, Way, Singapore 649846",1.33849328489296,103.70584540476,SG
432,"93 Yishun Street 81, Singapore 768450, 06-08 768451",1.4123144,103.8351405,SG
433,"738 Woodlands Circle, Singapore 02-369 730738",1.44404661783803,103.79748973545,SG
434,"323 Woodlands Street 32, Singapore 09-157 730323",1.43117138478494,103.779111218431,SG
435,Singapore 510191 11-171,1.36606722262342,103.958731025841,SG
436,"05-01, 49 Pandan Road, Singapore 609290",1.30252932321985,103.746347602242,SG
437,197A Boon Lay Drive 05-89 641197,1.344106102,103.7137192,SG
438,"298 Jln Besar, Allenby House, 03-01,Singapore,20  Little India,298 Jalan Besar 208959",1.31080827803425,103.859170132412,SG
439,"blk931,Yishun Central 1,  Singapore 02-105 760928",1.426919,103.838399,SG
440,"535A Clementi Rd, Singapore 599490 Annex Level 1 310152",1.33403937414166,103.845886533206,SG
441,"6001 Golden Mile Tower Beach Road, 02-32 , Singapore, Singapore 199589",1.30189409284441,103.864143941276,SG
442,Block 196A Punggol Field 02-519 821196,1.39919652451805,103.906740821302,SG
443,"129 Marsiling Rise, Singapore 06-306 730129",1.43780694770893,103.778701315977,SG
444,430 Upper Changi Road East Village 487048,1.33174682656824,103.946276683127,SG
445,"60 Kaki Bukit place, 04-12,Singapore,41  Geylang Eunos,60 Place 415979",1.33411600061092,103.904493501828,SG
446,Singapore 161002 10-38,1.29173786270176,103.828028122424,SG
447,"05-01, 49 Pandan Road, Singapore 609290",1.30252932321985,103.746347602242,SG
448,"Yishun Ring Road, Block 807, Singapore Level 2, Unit No 01-4211 760807",1.41649872886073,103.831578490628,SG
449,"Blk 107c Edgefield plains, 04-128, Singapore, Singapore 823107",1.39661566416247,103.907600732233,SG
450,"11 Chai Chee Rd, Singapore 460011 08-25",1.32688069429068,103.924907042684,SG
451,"Holland Road, The Serenade @ Holland, Singapore 10-05 278698",1.31846463886699,103.779858524322,SG
452,"6 Tagore Drive, 02-03 Building 787623",1.38622503360935,103.826783145527,SG
453,"Punggol Central, Singapore 824601",1.40295932776307,103.90774088508,SG
454,Blk 846 Woodlands Ave 4 07-624 730846,1.44330260306729,103.793474574602,SG
455,"Tat Ann BUILDING, 40 Jalan PEMIMPIN, Singapore, Singapore 577185",1.34866069486678,103.842246634274,SG
456,"1 Sims Lane, 01-03, Singapore, Singapore 387355",1.31679577873064,103.880845808145,SG
457,"Woodlands Street 82, Block 849, Singapore 12-209 730849",1.44132033687377,103.792063394125,SG
458,"01-07 North Bridge Rd, Singapore 123456",1.2909969,103.8504377,SG
459,"52 Genting LANE, 05-01, Ruby Land COMPLEX, Block 1, SINGAPORE,Singapore,34  Macpherson Braddell,52 Lane 349560",1.32685191573624,103.8743170936,SG
460,"50 Airport Boulevard, Singapore 819658",1.34754452769596,103.986094994116,SG
461,"Yishun Street 81, Singapore 02-116 760848",1.41624544714369,103.835250182269,SG
462,Blk 446 Hougang Ave 8 12-1631 530446,1.37879301120826,103.894281704049,SG
463,3 Chin Bee Crescent Level 6 619891,1.336425,103.711575,SG
464,47JalanBuroh0901SingaporeSingaporeSingaPore 619491,1.31719029759699,103.716639064348,SG
465,"Serangoon,Singapore,53  Serangoon Garden Hougang Ponggol,6 Jalan Labu Manis 537991",1.345150489,103.8731405,SG
466,"37 Greenwich Drive, Singpost Regional Ecommerce Logistics Hub Level 3, 03-01 533864",1.3692,103.9097,SG
467,550 Serangoon North Avenue 3 04-31 550550,1.37251534421514,103.870483983792,SG
468,65A Jalan Tenteram 04-13 328958,1.328702749,103.8584489,SG
469,18 Pioneer Crescent Level 4 628567,1.3125,103.6944,SG
470,"Block 27 Bendemeer Road Shopping MALL, 01-667 330027",1.31883815388131,103.862815823073,SG
471,Block 19 Teck Whye Lane 680019,1.37939726897231,103.752951905289,SG
472,Singapore 670232 05-25,1.37645,103.772378,SG
473,"296 Tampines Street 22, Singapore 06-542 520296",1.3509868558543,103.95547822209,SG
474,"163 Geylang Road 03-03, The GRANDPLUS,Singapore,38  Eunos,163 389240",1.31162588227045,103.874546196377,SG
475,Blk 612A Punggol Drive 11-807 821612,1.40412996156738,103.909202005579,SG
476,Blk 635 Choa Chu Kang North 6 680635,1.39733121980413,103.749601472328,SG
477,"252 North Bridge Road, 01-42, Raffles City Shopping Centre, 179103",1.2940764448015,103.853331827201,SG
478,05-07A Ych Supply Chain City Office Building 8 Bulim Ave 648166,1.3529,103.7093,SG
479,"72 Circuit Road 05-19,  370072",1.3245524250595,103.887945675776,SG
480,"601 Jurong West Street 62, Block 601, Singapore 640601 04-173",1.33981083327529,103.700221648728,SG
481,"Blk 345, Yishun Ave 11 09-177 760345",1.42848131769022,103.844073001158,SG
482,Blk 508B Yishun Ave 4 12-54 762508,1.4143,103.8398,SG
483,"1 Kim Chuan terrace,Singapore,1 Terrace 537024",1.3391172717354,103.890720655536,SG
484,"7 Sixth Lok Yang Rd, Singapore 628105",1.3255212148633,103.683398517893,SG
485,"Blk 16 Kallang Place, Basin Industrial Estate, 05-30 339156",1.330065181885308,103.87821599814755,SG
486,55 Serangoon North Avenue 4 01-18 S9 555859,1.376960691,103.8748748,SG
487,1002 Jalan Bukit Merah 04-05 159456,1.28418036707747,103.812594547167,SG
488,"521 Woodlands Drive 14, Singapore 730521 03-347",1.43383922846794,103.793129998418,SG
489,93 Mcnair Road 328560,1.31970495645225,103.858039267791,SG
490,"44 Marine Crescent, Singapore 02-12 440044",1.30473083188428,103.913085021969,SG
491,39 Eng Kong Crescent Green 02-01 599429,1.3357843748853,103.769858422808,SG
492,"Hougang Ave 10, Singapore Block 420, 05-331 530420",1.37580558554032,103.894819072202,SG
493,"18b Canberra Drive, Singapore 02-46 752106",1.448,103.8332,SG
